p,            日経コンピュータの調査で、システム開発プロジェクトの「半分は失敗」という結果が出た。
p,            2003年から考えると、2018年では失敗する確率は減少したようだが、それでも半数は失敗しているというのだ。
p,            「納期遅延」、「コストオーバー」、「作ったものの利用されない」といったプロジェクトの失敗は後を絶たない。
h2,    プロジェクトの失敗原因
p,            次に、プロジェクト失敗の原因だ。
p,            日経コンピュータは、プロジェクトの失敗原因を「納期・コスト・満足度」の観点で調査した。
p,            
p,            出典：日経コンピュータ、2018年3月1日号 p.30
p,            出典：日経コンピュータ、2018年3月1日号 p.32
p,            出典：日経コンピュータ、2018年3月1日号 p.34
p,            
p,            「仕様変更の発生」や「追加の開発作業の発生」など、原因の上位には要件定義の不備が並ぶ。
p,            満足度の観点でも、原因のトップは「要件定義が不十分」となっている。
p,            このように、失敗するプロジェクトの多くは、要件定義に問題があったと考えられるのだ。
h2,    要件定義が重要とされる理由
p,            では、なぜ要件定義の不備が、プロジェクト失敗につながりやすいのか？
p,            それは、要件定義の不備がプロジェクトの終盤で発覚することが多いからだ。
p,"            出典：IPA『経営者が参画する要求品質の確保』,p.26"
p,            
p,            要件定義段階で見つかれば資料を修正するだけで済む話が、プロジェクトの終盤で発覚すると、設計書やロジックを修正のうえ、テストもやり直しになってしまう。
p,            ゆえに納期遅延やコストオーバーにつながってしまうのだ。
p,            これはベンダ企業だけに問題があるのでなく、ユーザ企業もシステム開発の目的や利用場面を明確にできていない場合が多いため、システムが形になってくる終盤の工程で問題が発覚するのである。
h2,    要件定義ですべきこと
p,            要件定義の不備がプロジェクトの失敗につながることは分かった。
p,            では、要件定義の不備を無くすには何をすればいいのか？
p,            要件定義の不備を無くすのは非常に難しい課題だが、経済産業省が管理する情報処理推進機構（以下、IPA）で整備されている「共通フレーム」では、要件定義の作業について、下記のように述べている。
p,            要件定義プロセスは、定義された環境において、利用者及び他の利害関係者が必要とするサービスを提供できるシステムに対する要件を定義することを目的とする。
p,            出典：IPA『共通フレーム2013』
p,            この文章を分解して考えてみると、
p,            
p,            ・利用者及び他の利害関係者が必要とするサービス誰が必要とするのか？（who)なぜ必要とするのか？(why)何を必要とするのか？（what)いつ必要とするのか？(when)
p,            ・サービスを提供できるシステムに対する要件どうやってサービスを提供するのか？(how)
p,            このように、要件定義ではシステム開発の５Ｗ１Ｈを明確にすべきだと書いていると理解できる。
p,            
p,            実際に、IPAでは、超上流工程にて費用（how-much）を含めた５Ｗ２Ｈを明確にすることを推奨している。
p,            
h2,    さいごに
p,            要件定義の目的について説明してきたが、最後のポイントをまとめる。
p,            
p,            要件定義を行う理由は「プロジェクトの失敗を減らすため」
p,            （補足）・プロジェクトの半数は失敗をしており、その原因の上位は要件定義の不備である。
p,            ・要件定義の不備は、プロジェクト終盤で発覚することが多く、納期遅延やコストオーバーに繋がる可能性が高い。
p,            ・要件定義では、５Ｗ２Ｈを明確にすべし。
p,            以上、参考になれば幸いだ。
p,            
p,            要件定義工程の関連記事はこちら。
p,            要件定義工程の成果物一覧
p,            要件定義工程の進め方
p,            【結論】要件定義の目的は「プロジェクトの失敗を減らすこと」
p,            要件定義書サンプル・書き方
p,            機能要件・非機能要件の書き方【サンプル有り】
h2,    参考文献
p,            日経ビジネス『プロジェクト失敗の理由、15年前から変わらず』
p,            日経コンピュータ『2018年3月1日号』
p,            IPA『経営者が参画する要求品質の確保』
p,            IPA『共通フレーム2013』
p,            IPA『高品質のための超上流工程における企業の課題・取組み事例集』
p,            (adsbygoogle = window.adsbygoogle || []).push({});
p,            (adsbygoogle = window.adsbygoogle || []).push({});
h3,      コメントを残す コメントをキャンセル
p,            メールアドレスが公開されることはありません。
p,            コメント
p,            名前
p,            メール
p,            サイト
p,            
p,            上に表示された文字を入力してください。
p,            
p,            
p,            
h2,    RECOMMENDこちらの記事も人気です。
h3,      要件定義工程の進め方
h3,      要件定義工程の成果物一覧
h3,      単体テスト・結合テスト・総合テストの違い、観点や注意点を簡単に説明する
h3,      システムテストとは？目的・観点・種類・項目などを現役プロマネが説明する
h3,      詳細設計書のサンプル・書き方
h3,      機能要件・非機能要件の書き方【サンプル有り】
h3,      要件定義書サンプル・書き方
h3,      基本設計書サンプル・書き方
h4,        最近の投稿
h4,        アーカイブ
h4,        カテゴリー
p,            ©Copyright2020 若手プロマネの羅針盤.All Rights Reserved.
title,システム開発の遅延理由50％は要件定義の失敗：事例と回避策
h1,  2-7 システム開発の遅延理由50％は要件定義の失敗：事例と回避策
p,            システム要件定義のよくある失敗を知っておいて未然に防ぎたい！
p,            といった、疑問に答えます。
p,            この記事では、システム開発で最も重要な要件定義。その要件定義でよく発生する失敗事例とどのように回避できるのか？を紹介します。この記事を読むことで、具体的に要件定義で取るべきアクションが明確になります。
p,            ✔記事の信ぴょう性
p,            米にてシステムエンジニア→現、某一部上場企業の情報システム部門、社内SE管理職として活躍中。システムエンジニア・社内SEとしての15年以上の体験・学びを通して有益なアドバイスが出来ます。
p,            
h2,    システム開発の命運を握る要件定義驚きのインパクト
p,            IRA（情報処理推進機構）の調査結果によると、システム開発遅延のなんと50％の要件定義の問題と公表しています。以下の図を参照ください。
p,            システム開発の上流工程のである要件定義の問題は、後続の開発工程に影響を及ぼします。
p,            例えば、以下の様なトラブルを誘発します。
p,            設計遅延テスト遅延稼働後トラブル
h3,      設計遅延
p,            要件定義～基本設計で語られるべき詳細が詰められておらず、結局、設計時に業務や情報システム部門と要件・機能の確認が発生し、設計遅延が起こります。
h3,      テスト遅延
p,            テスト遅延も一見、要件定義の不備と関係なく聞こえます。しかし、実際には大いに関係があります。
p,            リリース直前のテストは一番プロジェクトの遅延のしわ寄せがそもそも来ます。
p,            大抵の場合、リリース納期が変わりません。（業界の構造の密接に関係、関連記事【システムエンジニアてきつい!?新３K!?は誤解｜３つのポイントで解説】。記事中ほどでしわ寄せが下流に来る構造解説）。
p,            つまり、上流工程の遅延リカバリはテストを短くするなどして調整が横行します。全体計画・リスク管理が甘かったこと等言えますが、要件定義フェーズでの計画・段取りの甘さに起因します。
h3,      稼働後トラブル
p,            システム開発において、システムが上手くいかないことで障害が発生するよりも多いのが考慮漏れです。
p,            業務とのフローの詰めが甘く、要件が上手く出せなかったせいでイレギュラーが発生した際にシステムが上手くハンドリングできず稼働後のトラブルをまねきます。
h3,      失敗事例の訴訟の例
p,            勘定系システムの開発失敗を巡りスルガ銀行が日本IBMを訴えた裁判で、東京地方裁判所は3月29日に約74億円の賠償を日本IBMに命じる判決を下した。
p,            医療機器大手のテルモが物流管理システムの刷新に失敗。構築プロジェクトは中止に追い込まれた。テルモは開発委託先のアクセンチュアを相手取り、38億円の損害賠償を求めて提訴した。
h2,    システム要件定義を失敗せず推進する４つの観点
p,            ・要件定義フェーズは、要件定義FIXだけが仕事ではない事を理解しよう・とにかく紙に書く・時間を切る・要件定義は『早く 』 でも『簡単 』 でもなく『正しくやる 』 が重要
p,            の４つを意識して要件定義を進める事が重要になります。１つづつ解説します。
h3,      要件定義フェーズは、要件定義FIXだけが仕事ではない事を理解しよう 【最重要】
p,            要件定義フェーズでは、システム化要件定義以外でも、プロジェクト全体の段取りをすることが非常に重要です。
p,            要件定義フェーズの決める事として（要件だけではなく）以下も念頭に入れましょう。
p,            ・開発の成果物、体制概要・運用の方針・移行の方針
p,            このような後工程の考慮がどこまで出来るかで、後工程での考慮漏れを著しく減らすことが出来ます。
p,            後工程をしっかり考えるからこそ、不透明な部分があれば、その箇所だけでも切り出し実証検証（PoC )を行う等様々なリスク管理が可能になります。PoC= Proof of Conceptの意味は？それと、PoC死って何？も合わせてお勧めです。
p,            
h3,      要件はとにかく紙に書く！
p,            要件定義の失敗は、話していない＝議論していないではありません。書いて記録に残していないのがほとんどです。
p,            書いていない事は、ないと同じ！。とにかく紙に書き記録を残しましょう。
p,            以前「」の記事でも書きましたが、引用すると
p,            ✅合わせてお勧め「資料の体裁を整えろ！」と注意されないようにするコツ
h3,      時間を切って要件定義を進める
p,            文章化の次にすべきことは、時間をきる事です。
p,            何をいつまでに決めなければいけないか？を明確にしましょう。時間をきることにより切迫感が生まれ、それにより行動に移り易くなります。
p,            ワタミグループ創業者の渡邉/美樹の【夢に日付を! 【新版】 夢をかなえる手帳術】で日付を切る重要性を更に学ぶことが出来ます。
p,            
h3,      要件定義は『早く 』 でも『簡単 』 でもなく『正しくやる 』 が重要
p,            要件定義の目的は、後工程の障害を減らすために努力をします。
p,            上記でご説明したような、勘所を考慮しながら出来るだけ失敗しないように準備を進めます。
p,            しかし、システム開発は、【バグ・障害なく、遅延なく、作る】のが最終目的ではありません。システム開発の目的は、役に立つ仕組みを構築し使う事です。
p,            システム要件定義で、一番重要な事は、この『役に立つ仕組みを作る為に正しく進める事です』
h3,      例：業務要件が肥大化しなかなか作る要件が絞られないケース
p,            この場合の間違った考え方。【要件は実現可能な範囲で早くから絞っておく】になります。
p,            あるべき考え方。【業務・事業が達成したいゴールの為に、必ず必要な機能は何か？違う手段（開発以外で）で実現できないのか？を考え】ビジネスの実現性を追求します。
p,            結果、必要な機能が見つかったとしても使われない仕組みを作ることは回避できます。
p,            経験上、大抵の膨れ上がった要望は、本来は業務ゴール達成には必要がないが、いつのまにかあれもこれも言ってしまっているケースが9割くらい感覚的にあります。
p,            アドバイスとしては、社内SEとして『その機能でどれくらい効果あるのか？』を自分にも業務ユーザーにもやさしく投げかけが重要です。
h2,    システム開発の遅延理由50％は要件定義の失敗：事例と回避策まとめ
p,            システム開発の失敗のほとんどが、『要件定義フェーズ 』 で発生します。上流の工程を如何にうまく実現するかで失敗の確率を減らすことが出来ます。
p,            要件定義で失敗しない為に、・要件定義フェーズは、要件定義FIXだけが仕事ではない事を理解しよう・とにかく紙に書く・早くでも、簡単にでもなく、正しく進める意識を持つを頭に入れ、要件定義を推進する必要があります。
p,            次の記事：
h2,    RELATED
h3,      2-15 現役社内SEが教えるシステムテストで抑えるべき観点・項目とは？
h3,      2-5 システム開発の外注探しに便利！一括無料見積りサイト｜IT担当必見
h3,      2-1 社内SE/情シスにとってのシステム開発とは？【本質】
h3,      2-8 システム開発の成果物・ドキュメント一覧まとめ【DLリンク有】
h3,      46％の企業は「まだらテレワーク」その現状課題と必要な対応とは？
h3,      2-2　システム開発の一連の工程（プロセス）の流れ|全体像を理解
h3,      2-11 要件定義書の書き方例（目次・項目・ヒアリングサンプル）社内SE用
h3,      2-14 システム開発のテスト全体像とは？工程・種類を分かり易く解説
h3,      2-9業務一覧、システム化業務一覧、機能一覧とは？書き方のポイント
h3,      上流工程難しい。推進に必要な考え方・知識・スキルとは？SE必見
h3,      2-4 システム開発の契約３種３形態を正しく把握しよう
h3,      2-9 WBS作成もこれで安心！WBSの作り方とコツとは？｜SE必見
h3,      おすすめ記事
h3,      カテゴリー
h3,      人気記事
h3,      ２章システム開発初心者講座
h3,      １章　IT基礎ステップアップ講座
h3,      あなたにおすすめ記事
p,            大手EC運営企業の管理職。10年以上グローバル1でシステム開発・5か国以上へのシステム導入を経験。又、社内SE講師としても活躍中。日本の社内SEのお役に立ちたいと願って活動しています。
h3,      タグ
h3,      Archive
h3,      【２章　システム開発　初心者講座】
title,システム開発で重要な「要件定義」とは？内容や進め方、失敗例も紹介 | クラウドソーシングTimes[タイムズ] |
p,            
p,            ビジネスの最前線に、新しい選択肢を。
p,            Category
h1,  クラウドソーシングTimes[タイムズ]
h2,    ビジネスの最前線に、新しい選択肢を。
h3,      メインメニュー
h1,  システム開発で重要な「要件定義」とは？内容や進め方、失敗例も紹介
p,            要件定義とは、システム開発の最初に行う工程です。システム開発の成功を左右するといわれる重要なフェーズですが、誰が何を行うのかよく知らないという声も聞かれます。この記事では、要件定義で行われる内容や進め方、要件定義の重要性、起こりがちな失敗例などを紹介します。
p,            目次 [非表示]
h2,    システム開発の要件定義では誰が何をする？
p,            システム開発には、ウォーターフォールモデル、アジャイルモデルなど何通りかの手法がありますが、どのモデルでシステム開発を行う場合であっても要件定義は必要になります。まずは要件定義の概要を説明します。
h3,      システム開発者のヒアリング
p,            初めに行われるのは、システム開発者による発注者へのヒアリングです。対象システムの課題を整理し、開発の目的や範囲を明確にするために実施されます。ヒアリング内では実装したい機能の聞き取りや実現の可否検討も行われ、それらを踏まえてシステム開発で行うべき内容（新規開発、改修、拡張など）が話し合われます。
h3,      システムの仕様や工数、費用の見積
p,            システム開発の方向性をある程度固めた後、各種見積もりが行われます。システム開発者は、行うべき開発内容から必要な工数・費用を算出し、発注者へ見積もりを提出します。工数はシステム開発にかかわるメンバー（プロジェクト管理者、コンサルタント、システムエンジニア、プログラマーなど）全員分を考慮する必要があり、費用はシステム開発の全工程に発生する各費用（要件定義費用、人件費、プロジェクトルームの賃料、端末・開発環境・サーバー関連の費用など）を割り出す必要があります。
h3,      成果物である「要件定義書」の作成
p,            見積もりに対する発注者の同意を得ることができたら、システム開発者は要件定義書の作成を行います。要件定義書とは、主に業務要件・システム要件の2点について記載するドキュメントで、成果物として発注者へ納品されることが一般的です（業務要件、システム要件については後ほど解説します）。
h2,    システム開発における要件定義の進め方とは？
p,            続いて、要件定義の進め方を紹介します。
h3,      既存システムの情報を集める
p,            要件定義を行うには、開発対象となるシステムや連携システム・周辺システムの仕様や動作環境、取り扱いデータの種類や型などに関する詳細な情報が必要です。そのため、システム開発者は、発注者から連携されるドキュメント類（各システムの基本設計書・詳細設計書・改修記録など）からさまざまな情報を収集します。
p,            ドキュメントが整備されていない場合や最新の情報が反映されていない場合は、開発対象システムを使って業務を行っている人（発注者側の社員）や保守担当者（発注者側の社員もしくは保守委託会社、前回のシステム開発担当者など）からも話を聞き、その時点での動作状況・利用状況などの確認を行います。
h3,      業務要件を明確にする
p,            必要な情報がそろったら、業務要件の明確化を行います。業務要件とは「開発を経た後、対象システムがどのように使用されることになるのか」という点についてまとめるもので、システムを使って行われる業務のフローやプロセス、入出力データ、システムによって行われる処理の種類やタイミングなどといった内容が含まれます。
p,            業務要件を明確化する際に重要なのは、「いつ・誰が・なぜ・どのようにシステムを使用して業務を行うのか」「どの業務やシステムと連携しているのか」という点を明示することです。そのため、業務要件はフロー図などを用いて視覚化されることが多く、必要に応じて組織図や事業区分のマトリクスなどが併記されるケースもあります。
p,            そして、明確化された業務要件をもとにシステム要件（業務要件の実現方法、開発前後のシステムにおける機能・ユーザビリティ・アクセシビリティ・保守体制など）の定義が行われ、業務要件とともに要件定義書へ記載されます。
h3,      予算・スケジュールを組む
p,            業務要件・システム要件の定義を受け、予算やスケジュールの検討が行われます。システム開発者は先ほど紹介したような工数・費用について見積もりを行い、システム開発終了までのスケジュールを組みます。発注者とシステム開発者との間で予算・工数・スケジュールに関する合意が得られたら、要件定義書の再確認を行い、次の工程へと進みます。
p,            要件定義の後は、基本設計（外部設計）、詳細設計（内部設計）、開発、テストなどの工程が順に行われ、実際の運用が開始されます。要件定義・その後の工程ともに、予算やスケジュールなどにある程度余裕をもたせて見積もりを行っておけば、不測の事態などにも対応しやすくなります。
h2,    システム開発で要件定義が重要な理由とは？
p,            システム開発で要件定義が重要と言われる大きな理由は、「プロジェクトに必要な要素を決める工程であるから」です。システム開発者側の担当者には、発注者から出された要望の実現可否や具体的な実装方法、プロジェクト全体のスケジュール、コストなどを正確に判断・提案する知識やスキルが求められます。そして、発注者側の担当者には、提案されたコスト・スケジュール・工数などにOK/NGを出せる知識や経験が必要です。
p,            また、「後の工程への影響度が高いから」というのも要件定義が重要視される理由のひとつです。要件定義の際にシステム開発者・発注者間で認識のすりあわせをしっかり行っておくと双方に信頼関係が生まれ、その後の工程がスムーズに進みやすくなります。要件定義で課題を残してしまうと、その後のコミュニケーションや報連相などもうまく行きにくいということを覚えておきましょう。
h2,    システム開発で要件定義が失敗するケースとは？
p,            では、要件定義が失敗に終わるのはどのようなケースなのでしょうか。多く見られる例を紹介します。
h3,      十分な知見を持ったメンバーがいない
p,            まず、システム開発に関して十分な知見を持ったメンバーがいないケースが挙げられます。システムの仕様やプログラミングに対する知識がない、システム開発の経験が浅い、工数や予算を適切に見積もれないなどといった人が担当者になると、要件定義がうまくいかない場合があります。逆に、発注者側・システム開発者側のどちらにも知見あるメンバーがアサインされていると、要件定義が成功する可能性も高まります。
h3,      信頼関係が構築できない
p,            要件定義中にメンバー間の信頼関係が構築できないケースも見られます。発注者とシステム開発者の間だけでなく、開発チームの構成員同士で信頼関係を築けない場合も同様です。要件定義に限ったことではありませんが、信頼関係の欠落によって正確な判断や相手への配慮が難しくなり、不当な要求・無茶な納期設定・超過労働などが発生してプロジェクトがうまく回らなくなることがあります。
p,            工数やスケジュールの正確な見積もりが重要となる要件定義において、メンバー間で信頼関係を築いておくと「無理なものは無理」と端的に伝えやすくなるため、その後の工程が円滑に進む場合もあります。
h2,    スムーズな要件定義をサポートする「クラウドワークス」
p,            上述のように、要件定義をスムーズに行うにはシステム開発の十分な知見を持ったメンバーが必要です。自社に適した人材がいない場合、要件定義をサポートしてくれる人材をクラウドソーシングサービスで探すという方法があります。
p,            たとえば、日本最大級のクラウドソーシングサービス「クラウドワークス」には、システム開発の知識と経験が豊富な人材が数多く登録しています。依頼前にはスキル・職歴などを確認できるため、要件定義の経験者に絞って人材を探すことも可能です。
p,            また、相談しながら仕事を進める「プロジェクト形式」で依頼を行えば適切なコミュニケーションを取ることができ、信頼関係が築きやすい点もメリットです。要件定義書の作成・システム開発によって発生するドキュメント修正などの業務に限定して依頼することもでき、要件定義終了後は「タスク形式」に切り替えてその後の工程を引き続き依頼することなども可能です。
p,            ▶クラウドワークスの使い方や事例、発注相場がわかる資料をダウンロードする
h2,    まとめ
p,            要件定義は発注者とシステム開発者が合意・協力のもとに行う工程です。その後の工程を左右する重要なフェーズであり、要件定義の成功には知見や信頼関係が欠かせません。要件定義に適したリソースが不足している場合、クラウドソーシングサービスなどを活用して良い人材を探すのもひとつの選択肢といえるでしょう。
h2,    クラウドワークスのサービス資料サービス特徴、活用事例、発注相場などを紹介しています。
h3,      
h3,      関連する記事
p,            コメントは受け付けていません。
h3,      編集部からのオススメ記事
h3,      人気のキーワードから探す
h3,      無料お役立ち資料
p,            「クラウドワークス」サービス説明資料
p,            クラウドワークスの特徴や使い方から、事例・クラウドワーカー属性まで解説しています。
p,            新しい人材活用「オンラインチーム」のススメと作り方
p,            現在注目されている「オンラインチーム」の作り方を事例と合わせて紹介しています。
p,            マーケティング担当者が、実施を検討したい25コの施策リスト
p,            プロモーションする上での25個の施策を比較し、実現可能な体制構築のポイントを紹介します。
h3,      編集部からのお知らせを受けとる
h2,    
title,成功するシステム開発、失敗するシステムその差を分析してみた｜けんせい｜note
h1,  
h1,  成功するシステム開発、失敗するシステムその差を分析してみた
p,            これまで100本以上のシステム開発に携わってきた。システム開発にも「成功」と「失敗」が存在する。せっかくやるなら「成功」したいと誰しもが思うはずだ。今回その成功確率を高める方法を分析していく。
h4,        目次
h3,      成功と失敗の定義
p,            そもそもシステム開発における成功の定義とは何か。見解は人様々だとは思う。私の中では「想定以上のユーザーにご愛用いただけること」である。じゃあ逆に失敗したシステム開発とは。これまでの経験から考えると、良い失敗と悪い失敗にさらに分解できる。各フェーズでどのようにシステム開発に向き合ったかが分岐点となっている。良い失敗は「企画構想、要件定義、設計」に情熱をもち、関係者をほどよく巻き込み取組んだ。が、最終的にはユーザーが使ってくれるにはいたらなかったケース。悪い失敗は、誰も真剣に取り組まず「企画構想、要件定義、設計」をないがしろにし、開発以降の工程で言った言わない問題が発生するような事案だ。
p,            表にまとめた。
p,            経験則的に成功する時は、上記の要素が全て揃っている。良い悪い失敗は曖昧だが、すくなくとも情熱的に取組む主担当がいるかどうかは一つのポイントになると考える。
p,            システム開発、アプリ開発の進め方・フェーズ・工程は以下で解説している。
h3,      情熱もった主担当
p,            成功可否を決める50%がここで決まる。何としても成功させたいと思っている主担当がいるか。中小企業の場合、社長や経営陣がどこまでコミットしてシステム開発に向き合い取組むのかということも重要だ。経営陣が主担当になるケースも多々ある。無機質なシステムを作るのに、精神論や根性論が出てくるところが不思議だ。しかし100回のシステム開発の経験結果に基づく成功事例の共通パターンとして上げざる負えない。まさに仏作って魂入れずというコトワザの通り、ITシステムもモノづくり要素が強く魂がスタート地点からこもっていると成功しやすい。
h3,      関係者巻き込み
p,            共感してもらえる人を上流工程でいかに巻き込むことができるかどうか。一緒にモノづくりしている工程に、共感者たちからの意見を反映しているかどうかで、リリース後の愛用いただけるかどうかに関わってくる。人を巻き込みすぎて動き辛くなってしまうのは本末転倒だ。おおよそ目安として1〜3名ほどに常に関わってもらい、一緒にシステム開発を進めていくストーリーを共有することを推奨する。
h3,      言語化
p,            上流工程で会議、打合せ、議論、話したことは面倒でも全て言語化して記録しておくと、成功確率と比例するということが判明した。要件定義書や走り書きのメモでも何でも良い。そしてメンバー全員が情報を取りにいける状況を作ること。また、変更が発生した場合にもすぐに情報共有ができるような体制と仕組みを整えておきたい。失敗したシステム開発のセカンドオピニオン相談が来た時に、上流工程を言語化した資料が見当たらないケースが90%以上である。逆にいうと記録しておくと、成功しやすいということの裏返しである。
h3,      ユーザー愛用
p,            社内向けシステムであれば、上記工程を丁寧にやれば100%成功する。社外向けシステムだと、そうはいかないこともある。どうすればユーザーにささるのか、愛用してもらえるのかというデータ検証を日々チェックし次回アクションを実施することを繰り返し行うことだ。ここでも情熱もった主担当がいることにより、愛用利用を目標としてゴールと掲げられると小さな失敗を繰り返しながらも少しずつ成功に近づいていくことができる。
h3,      まとめ
p,            再掲載した以下の表のチェックを実施することで、システム開発は成功にかなり近づけることができる。
p,            
p,            
h2,    このクリエイターの人気記事
h3,      ヤンキー理論をビジネスに応用した
h3,      「お仕事依頼は」こちらから
h3,      自己紹介
h2,    こちらもおすすめ
h3,      ITプロジェクトの失敗はエンジニアのせいではない
h3,      みんなに使ってもらえるデザインシステムづくり
h3,      プロトタイプ作って、それからどうすんの？
h3,      エンジニアとの共創により「未来のマーケティング」を実…
h3,      １分でわかる「UX戦略」
h3,      B2Bプロダクトの改善プロセス公開ーDESIGN-IN-HOUSE #2 …
h3,      Customer Success Managerには目の前のお客様の成功をも…
h3,      チーム開発を最高に楽しくしたプロジェクト家訓の話
h3,      1分でわかる「THIS IS SERVICE DES…
h3,      クックパッドのサービス開発の日常とデザイナーの醍醐味
h3,      プロのPMが現場で実践しているフォルダ管理のコツ
h3,      【アジャイル×デザインリサーチ】効率よくチームの目線…
title,［第1回］開発トラブルで訴訟が頻発　失敗に至る5大要因を知る | 日経クロステック（xTECH）
p,            詳しく検索する
h1,  ［第1回］開発トラブルで訴訟が頻発　失敗に至る5大要因を知る
p,            連載をフォロー
p,            本連載では、システム開発の具体的なトラブルを紹介しながら、失敗の原因と対策を明らかにする。今回は、システム開発トラブルの類型と、主な失敗の要因を説明する。特に「業務知識の不足」「パッケージの認識不足」は大失敗につながる。
p,            開発したシステムにバグが頻発する、利用部門が新システムを受け入れない、開発費が当初予算を大幅に超過した、納期遅れを繰り返した――。業務システム開発の現場では、失敗やトラブルが後を絶たない。
p,            深刻なケースでは、システムを発注したユーザー企業と、受注したITベンダーの間で訴訟に発展することもある。ひとたび訴訟になれば、双方が膨大なリソースを無駄に消費する。そこに勝者はいない。
p,            どうすれば、システム開発のトラブルや失敗を未然に防ぐことができるのか。本連載では、システム開発の典型的なトラブル事例をひもときながら、失敗の原因と回避策を解説する。
p,            第1回はその前座として、システム開発トラブルの類型と、トラブルが発生する主な理由について説明する。
h4,        現場で何が起きているのか
p,            日本情報システム・ユーザー協会（JUAS）の「企業IT動向調査2016」によると、システム開発の工期、予算、品質は、10年ほど前と比べてそれぞれ改善が見られる。
p,            だが規模の大きい500人月以上のシステムでは、工期遅れは44.5％、予算超過は39.6％、品質不満は29.2％と高止まりしている（図1）。多くのシステム開発で、ユーザー企業が工期、予算、品質に納得していない状況があるのは明らかだ。
p,            失敗したプロジェクトがたどる道はいくつかある。システムは完成したが、実際には使用されないケース。いずれかが失敗の責任を認め、示談金を支払うケース。そして話し合いでは解決できず訴訟に至るケースだ。
p,            訴訟が提起されれば、判決が確定するまでに数年、ときには10年近くかかる。企業の評判への影響を含め、ユーザー企業、ITベンダー共に大きなダメージを負うことになる。
h4,        開発失敗の5大要因とは
p,            日経コンピュータ2016年10月13日号の特集「『動かないコンピュータ』裁判を読み解く」によると、ユーザー企業とITベンダーが争った11の訴訟における開発トラブルの類型は、パッケージ導入問題が6件（50％超）、追加開発に関わるトラブルが8件（70％超）、データ移行に関わるトラブルが4件（40％弱）となっている。パッケージ導入と追加開発のトラブルが重複しているシステムも5件あった。
p,            これらの失敗原因をつぶさにみていくと五つの要因が浮かび上がってくる（図2）。自社の業務および業務管理に関するユーザー企業の知識が不足していること、業務パッケージソフトウエアの適切な活用法についてユーザー企業とITベンダー双方の認識が不足していること、発注者（ユーザー企業）と受注者（ITベンダー）のコミュニケーションが不足していること、プロジェクト管理に関する知識やスキルが不足していること、新しいITを使いこなす技術力が不足していること、である。
p,            今回は、具体的なケースに触れる前に、五つの原因のうち、業務知識・業務管理知識不足、パッケージ活用の認識不足の2点を中心に、筆者の体験を交えて解説しよう。
h4,        「現状のまま」は最大のリスク
p,            既存システムを再構築する開発プロジェクトでの最大のリスク要因といえば、システムの機能を説明した要求書に出てくる「現状のまま」という表現だろう。ユーザー企業が自社の業務知識に乏しいと、要件定義にこうした表現が頻出する。この知識不足が、後々の開発トラブルを招く。
p,            日本の情報システムの寿命は長く、20年以上も使っている場合もある。古い設計書が保守時に完璧に修正されているシステムはまれだ。
p,            最後の頼りはソースコードだが、これも古い未使用のコードがあったり、誰にも説明できない謎のロジックが残っていたりする。
p,            そこで多くのケースでは、ITベンダーのSE（システムズエンジニア）が既存システムのソースコードを基に日本語の仕様書を作成し、ユーザー企業に了解を求めることになる。これだけでは要求分析としては不十分で、最後は手間暇かけて総合テストで機能を確認する。
h4,        業務管理知識なしには作れない
p,            ソースコードの解析や総合テストを通じ、ユーザーの業務を解明しただけでは、良いシステムは作れない
p,            真に業務を効率化し、他社と比べ競争力のあるシステムを開発するには、業務フローを適切に管理するための知識、つまり「業務管理知識」がユーザーに求められる。
p,            在庫管理の業務であれば、適正在庫量、資産在庫と流通在庫の差、不良在庫、棚卸作業の意味などをユーザーが熟知していないと、たとえ新システムを導入したとしても、業務の効率化にはつながらない。
p,            ユーザー自身がこれらの管理技術を理解していない場合、ユーザーが要求する機能は往々にして、システムの改善にはつながらないトンチンカンなものになる。果たして役に立つシステムを開発できず、プロジェクトは失敗に至るというわけだ。
p,            もちろん、プロジェクト失敗の罪はITベンダーにもある。業務知識と業務管理知識を持たないユーザー企業を相手に「この程度のシステムなら当社で開発できるだろう」とITベンダー社長の一声で受注し、失敗の道をたどったシステムのいかに多いことか。
p,            私もかつてSEとして、業務知識の不足から痛い目を見た経験がある。ユーザー企業から渡された要求書の中に「○○管理が必要」と書いてあり、ほかに何も詳細な記述がなかった。
p,            この記述を軽視したまま開発費用を見積もった結果、後に見積もりにない機能の開発を求められ、所属企業に数千万円の損失を与えてしまった。
p,            ユーザー企業、ITベンダーの双方が業務知識と業務管理知識の重要性を認識していれば、係争にまで至ることはほとんどない。
p,            ソフトウエア開発の見積りは、「要求書に書いている言葉の奥深さを知らずに見積もったITベンダーの見積り額が、最も安くなる」という特徴がある。これをユーザー企業が認識せず、ITベンダーも甘く見ている案件は、容易に訴訟問題に発展しかねない。
h4,        パッケージはアドオンが失敗の種に
p,            「自社独自の情報システムは金食い虫だ。費用を抑えるため、パッケージを使用したい」と、ユーザー企業の経営者の多くは業務パッケージソフトに期待している。
p,            実際、業務パッケージがカバーできる範囲は広がっており、品質も以前より向上している。例えば、今のグローバルERP（統合基幹業務）パッケージは、日本企業が海外進出するのに必要な諸外国の業務知識について、大枠でカバーできている。
